transaction_id,date,client_id,product_id,quantity,unit_price,total_price,discount,final_price,campaign_id
6455,2023-03-01,476,8,1,176.98,176.98,26.55,150.43,6
6456,2023-03-01,579,7,1,314.27,314.27,15.71,298.56,
6457,2023-03-01,97,8,1,177.2,177.2,0.0,177.2,
6458,2023-03-02,495,8,1,189.3,189.3,9.47,179.83,
6459,2023-03-05,569,1,2,190.06,380.12,0.0,380.12,
6460,2023-03-06,313,8,2,180.17,360.34,36.03,324.31,
6461,2023-03-06,331,4,1,156.86,156.86,15.69,141.17,
6462,2023-03-07,187,9,1,114.43,114.43,0.0,114.43,
6463,2023-03-08,242,6,1,364.61,364.61,0.0,364.61,
6464,2023-03-08,176,10,1,30.65,30.65,1.53,29.12,6
6465,2023-03-09,348,8,2,194.1,388.2,19.41,368.79,6
6466,2023-03-09,262,1,1,215.77,215.77,0.0,215.77,
6467,2023-03-10,411,7,1,281.73,281.73,0.0,281.73,
6468,2023-03-10,394,5,1,251.69,251.69,0.0,251.69,
6469,2023-03-10,255,10,2,30.34,60.68,0.0,60.68,
6470,2023-03-11,356,3,1,729.42,729.42,0.0,729.42,
6471,2023-03-12,567,7,1,309.69,309.69,0.0,309.69,
6472,2023-03-12,160,8,2,170.96,341.92,0.0,341.92,
6473,2023-03-12,241,5,2,269.75,539.5,0.0,539.5,
6474,2023-03-14,58,2,1,441.99,441.99,44.2,397.79,
6475,2023-03-14,120,5,1,259.56,259.56,38.94,220.62,6
6476,2023-03-14,201,5,2,269.11,538.22,26.91,511.31,6
6477,2023-03-15,426,4,2,147.03,294.06,0.0,294.06,
6478,2023-03-16,430,3,2,754.17,1508.34,226.25,1282.09,6
6479,2023-03-16,283,5,1,243.19,243.19,12.16,231.03,6
6480,2023-03-17,314,4,2,143.13,286.26,14.31,271.95,6
6481,2023-03-18,80,2,1,447.05,447.05,0.0,447.05,
6482,2023-03-19,301,10,2,28.99,57.98,2.9,55.08,6
6483,2023-03-20,83,9,1,120.76,120.76,0.0,120.76,
6484,2023-03-20,308,7,2,284.26,568.52,85.28,483.24,6
6485,2023-03-20,114,2,1,493.08,493.08,0.0,493.08,
6486,2023-03-20,178,5,1,258.03,258.03,0.0,258.03,
6487,2023-03-20,514,8,2,168.25,336.5,16.82,319.68,6
6488,2023-03-20,220,10,1,30.71,30.71,1.54,29.17,6
6489,2023-03-21,584,2,2,437.41,874.82,43.74,831.08,6
6490,2023-03-22,324,2,1,428.5,428.5,0.0,428.5,
6491,2023-03-22,542,4,2,160.7,321.4,0.0,321.4,
6492,2023-03-22,241,1,1,193.58,193.58,0.0,193.58,
6493,2023-03-23,176,5,1,241.21,241.21,24.12,217.09,6
6494,2023-03-23,516,2,2,417.63,835.26,41.76,793.5,6
6495,2023-03-24,245,8,2,181.26,362.52,0.0,362.52,
6496,2023-03-25,173,5,1,235.28,235.28,11.76,223.52,
6497,2023-03-27,426,1,1,197.03,197.03,0.0,197.03,
6498,2023-03-28,117,1,1,195.1,195.1,0.0,195.1,
6499,2023-03-28,249,8,1,194.87,194.87,0.0,194.87,
6500,2023-03-28,151,2,2,451.7,903.4,0.0,903.4,
6501,2023-03-28,38,7,1,290.29,290.29,0.0,290.29,
6502,2023-03-28,273,8,1,165.01,165.01,8.25,156.76,6
6503,2023-03-29,169,6,1,315.16,315.16,15.76,299.4,6
6504,2023-03-29,426,1,1,180.07,180.07,9.0,171.07,6
6505,2023-03-29,493,3,1,708.11,708.11,0.0,708.11,
6506,2023-03-29,524,4,1,154.17,154.17,15.42,138.75,6
6507,2023-03-30,401,2,2,428.78,857.56,0.0,857.56,
6508,2023-03-30,145,6,2,317.57,635.14,31.76,603.38,6
6509,2023-03-30,390,10,1,30.63,30.63,0.0,30.63,
6510,2023-03-31,518,5,2,233.2,466.4,0.0,466.4,
6511,2023-04-01,293,2,2,430.04,860.08,43.0,817.08,6
6512,2023-04-01,15,8,1,170.02,170.02,8.5,161.52,6
6513,2023-04-01,547,7,1,274.06,274.06,0.0,274.06,
6514,2023-04-01,174,9,1,124.91,124.91,0.0,124.91,
6515,2023-04-01,280,8,1,197.11,197.11,0.0,197.11,
6516,2023-04-02,219,8,1,187.28,187.28,9.36,177.92,6
6517,2023-04-02,236,1,1,193.6,193.6,0.0,193.6,
6518,2023-04-02,548,4,2,146.7,293.4,0.0,293.4,
6519,2023-04-02,103,1,1,194.76,194.76,9.74,185.02,6
6520,2023-04-03,549,2,2,433.48,866.96,0.0,866.96,
6521,2023-04-03,236,10,1,27.33,27.33,0.0,27.33,
6522,2023-04-04,445,1,2,214.98,429.96,0.0,429.96,
6523,2023-04-05,420,10,1,30.8,30.8,0.0,30.8,
6524,2023-04-05,430,4,2,145.72,291.44,0.0,291.44,
6525,2023-04-07,403,1,2,216.27,432.54,21.63,410.91,6
6526,2023-04-07,176,2,1,410.12,410.12,20.51,389.61,6
6527,2023-04-07,170,3,2,683.16,1366.32,68.32,1298.0,6
6528,2023-04-08,107,9,2,108.56,217.12,0.0,217.12,
6529,2023-04-08,354,10,1,28.76,28.76,0.0,28.76,
6530,2023-04-09,240,6,2,343.37,686.74,34.34,652.4,6
6531,2023-04-09,284,4,1,149.12,149.12,0.0,149.12,
6532,2023-04-10,339,1,2,212.92,425.84,0.0,425.84,
6533,2023-04-11,372,6,1,347.11,347.11,0.0,347.11,
6534,2023-04-12,259,9,2,127.5,255.0,12.75,242.25,6
6535,2023-04-12,159,6,2,320.32,640.64,64.06,576.58,
6536,2023-04-12,565,5,2,245.97,491.94,0.0,491.94,
6537,2023-04-13,53,2,1,464.37,464.37,0.0,464.37,
6538,2023-04-14,162,8,1,183.2,183.2,9.16,174.04,6
6539,2023-04-15,281,10,1,31.11,31.11,0.0,31.11,
6540,2023-04-15,166,4,2,158.6,317.2,15.86,301.34,6
6541,2023-04-16,599,10,2,30.7,61.4,3.07,58.33,
6542,2023-04-17,348,5,2,226.9,453.8,45.38,408.42,
6543,2023-04-17,351,10,1,31.29,31.29,1.56,29.73,6
6544,2023-04-17,425,10,1,31.44,31.44,1.57,29.87,6
6545,2023-04-17,557,6,1,319.84,319.84,0.0,319.84,
6546,2023-04-18,494,7,2,312.33,624.66,0.0,624.66,
6547,2023-04-19,428,2,2,433.11,866.22,0.0,866.22,
6548,2023-04-19,23,5,1,227.98,227.98,11.4,216.58,6
6549,2023-04-20,252,4,1,142.9,142.9,7.15,135.75,6
6550,2023-04-20,511,9,1,119.9,119.9,0.0,119.9,
6551,2023-04-21,392,6,2,384.76,769.52,38.48,731.04,6
6552,2023-04-21,224,9,1,108.99,108.99,5.45,103.54,
6553,2023-04-22,394,1,2,219.7,439.4,0.0,439.4,
6554,2023-04-22,237,1,2,200.18,400.36,20.02,380.34,6
6555,2023-04-22,542,5,1,237.49,237.49,0.0,237.49,
6556,2023-04-23,56,3,1,724.78,724.78,0.0,724.78,
6557,2023-04-23,90,4,1,149.14,149.14,7.46,141.68,6
6558,2023-04-23,163,2,1,407.83,407.83,0.0,407.83,
6559,2023-04-23,424,8,2,195.82,391.64,0.0,391.64,
6560,2023-04-24,427,6,2,368.57,737.14,36.86,700.28,6
6561,2023-04-24,357,5,2,241.54,483.08,24.15,458.93,6
6562,2023-04-24,517,2,2,460.2,920.4,0.0,920.4,
6563,2023-04-24,207,6,2,369.01,738.02,36.9,701.12,6
6564,2023-04-24,52,3,2,683.45,1366.9,68.35,1298.55,6
6565,2023-04-25,211,4,2,159.68,319.36,0.0,319.36,
6566,2023-04-25,139,4,1,155.73,155.73,15.58,140.15,6
6567,2023-04-26,72,5,2,273.69,547.38,27.37,520.01,6
6568,2023-04-27,30,8,1,162.82,162.82,8.14,154.68,6
6569,2023-04-28,142,7,2,270.85,541.7,0.0,541.7,
6570,2023-04-29,328,2,1,472.17,472.17,0.0,472.17,
6571,2023-04-29,489,7,2,279.43,558.86,0.0,558.86,
6572,2023-04-30,431,5,1,253.12,253.12,0.0,253.12,
6573,2023-04-30,140,8,1,187.1,187.1,0.0,187.1,
6574,2023-05-01,256,1,1,186.97,186.97,0.0,186.97,
6575,2023-05-01,336,8,2,195.06,390.12,0.0,390.12,
6576,2023-05-01,162,4,2,157.22,314.44,15.72,298.72,6
6577,2023-05-02,212,8,2,178.64,357.28,35.73,321.55,
6578,2023-05-02,550,5,2,251.54,503.08,0.0,503.08,
6579,2023-05-02,87,10,1,31.02,31.02,0.0,31.02,
6580,2023-05-02,308,10,1,29.15,29.15,2.92,26.23,
6581,2023-05-02,69,10,2,28.66,57.32,2.87,54.45,6
6582,2023-05-02,301,5,1,246.63,246.63,12.33,234.3,6
6583,2023-05-03,599,1,1,181.21,181.21,27.18,154.03,6
6584,2023-05-04,160,9,2,117.02,234.04,11.7,222.34,6
6585,2023-05-04,506,1,2,211.5,423.0,0.0,423.0,
6586,2023-05-04,500,10,2,31.12,62.24,3.11,59.13,6
6587,2023-05-04,309,7,1,297.09,297.09,14.85,282.24,
6588,2023-05-06,147,6,1,378.26,378.26,0.0,378.26,
6589,2023-05-07,29,1,2,211.9,423.8,21.19,402.61,6
6590,2023-05-07,496,1,2,213.15,426.3,21.32,404.98,6
6591,2023-05-07,434,1,2,206.92,413.84,41.38,372.46,6
6592,2023-05-08,306,1,2,209.86,419.72,20.99,398.73,6
6593,2023-05-08,90,7,1,323.11,323.11,16.16,306.95,6
6594,2023-05-09,182,8,2,174.43,348.86,0.0,348.86,
6595,2023-05-09,207,3,1,736.44,736.44,0.0,736.44,
6596,2023-05-09,515,6,1,379.43,379.43,0.0,379.43,
6597,2023-05-09,434,7,1,301.26,301.26,15.06,286.2,6
6598,2023-05-10,480,2,1,467.33,467.33,0.0,467.33,
6599,2023-05-10,427,2,2,482.36,964.72,0.0,964.72,
6600,2023-05-12,309,1,1,202.63,202.63,0.0,202.63,
6601,2023-05-13,398,5,1,245.37,245.37,36.81,208.56,6
6602,2023-05-13,424,2,1,482.73,482.73,24.14,458.59,
6603,2023-05-13,426,4,2,140.62,281.24,14.06,267.18,6
6604,2023-05-13,77,9,1,111.57,111.57,0.0,111.57,
6605,2023-05-15,132,2,1,490.39,490.39,0.0,490.39,
6606,2023-05-15,582,8,1,192.44,192.44,0.0,192.44,
6607,2023-05-16,398,10,1,29.92,29.92,0.0,29.92,
6608,2023-05-16,520,10,1,32.94,32.94,1.65,31.29,6
6609,2023-05-16,436,4,2,136.75,273.5,27.36,246.14,6
6610,2023-05-17,210,7,2,304.24,608.48,30.42,578.06,6
6611,2023-05-17,356,10,2,31.39,62.78,3.14,59.64,6
6612,2023-05-18,5,2,2,417.07,834.14,0.0,834.14,
6613,2023-05-19,11,2,2,448.91,897.82,44.89,852.93,6
6614,2023-05-19,93,10,1,31.95,31.95,1.6,30.35,6
6615,2023-05-21,18,9,1,116.71,116.71,0.0,116.71,
6616,2023-05-21,5,7,2,317.29,634.58,31.73,602.85,
6617,2023-05-21,357,7,2,298.23,596.46,29.82,566.64,6
6618,2023-05-21,466,6,1,342.41,342.41,17.12,325.29,6
6619,2023-05-22,534,5,1,265.02,265.02,26.5,238.52,
6620,2023-05-22,37,4,1,160.65,160.65,16.06,144.59,6
6621,2023-05-23,131,5,2,263.35,526.7,79.01,447.69,6
6622,2023-05-23,391,4,1,157.44,157.44,0.0,157.44,
6623,2023-05-23,235,6,1,373.73,373.73,37.38,336.35,6
6624,2023-05-23,249,9,2,108.08,216.16,0.0,216.16,
6625,2023-05-25,597,6,2,350.39,700.78,0.0,700.78,
6626,2023-05-25,69,9,2,116.04,232.08,0.0,232.08,
6627,2023-05-26,66,2,1,413.45,413.45,0.0,413.45,
6628,2023-05-26,81,8,2,179.44,358.88,0.0,358.88,
6629,2023-05-26,215,7,1,295.43,295.43,14.77,280.66,6
6630,2023-05-27,312,8,1,168.31,168.31,16.84,151.47,6
6631,2023-05-27,335,10,1,30.09,30.09,1.5,28.59,6
6632,2023-05-28,504,10,1,27.3,27.3,2.73,24.57,
6633,2023-05-28,32,4,2,149.72,299.44,0.0,299.44,
6634,2023-05-28,203,2,1,464.41,464.41,46.44,417.97,
6635,2023-05-29,130,8,2,196.3,392.6,0.0,392.6,
6636,2023-05-29,101,10,2,30.79,61.58,6.16,55.42,6
6637,2023-05-29,413,9,2,118.91,237.82,23.78,214.04,6
6638,2023-05-29,408,6,2,325.62,651.24,0.0,651.24,
6639,2023-05-30,555,10,2,27.43,54.86,0.0,54.86,
6640,2023-05-31,518,4,1,150.23,150.23,0.0,150.23,
6641,2023-05-31,76,6,1,323.46,323.46,0.0,323.46,
6642,2023-06-01,424,5,2,253.72,507.44,0.0,507.44,
6643,2023-06-01,419,6,2,345.83,691.66,34.58,657.08,6
6644,2023-06-02,171,3,2,728.44,1456.88,72.84,1384.04,6
6645,2023-06-02,582,6,1,360.96,360.96,0.0,360.96,
6646,2023-06-02,25,3,2,708.78,1417.56,70.88,1346.68,6
6647,2023-06-02,304,4,1,155.13,155.13,7.76,147.37,6
6648,2023-06-03,328,8,2,179.29,358.58,0.0,358.58,
6649,2023-06-03,405,2,2,469.96,939.92,0.0,939.92,
6650,2023-06-04,448,6,1,358.77,358.77,17.94,340.83,
6651,2023-06-04,597,2,2,467.77,935.54,0.0,935.54,
6652,2023-06-05,455,9,2,112.5,225.0,0.0,225.0,
6653,2023-06-06,374,10,2,31.54,63.08,3.15,59.93,6
6654,2023-06-07,120,10,1,31.68,31.68,4.75,26.93,6
6655,2023-06-07,393,2,2,455.57,911.14,45.56,865.58,6
6656,2023-06-08,36,9,1,119.83,119.83,17.97,101.86,6
6657,2023-06-08,144,1,2,216.1,432.2,0.0,432.2,
6658,2023-06-08,220,9,2,130.56,261.12,26.12,235.0,6
6659,2023-06-08,592,10,1,29.56,29.56,0.0,29.56,
6660,2023-06-09,226,8,1,167.9,167.9,25.19,142.71,6
6661,2023-06-09,257,9,1,113.37,113.37,5.67,107.7,6
6662,2023-06-09,495,1,1,198.4,198.4,19.84,178.56,6
6663,2023-06-09,334,8,2,191.0,382.0,0.0,382.0,
6664,2023-06-10,418,8,1,179.22,179.22,8.96,170.26,6
6665,2023-06-10,462,4,2,153.03,306.06,30.61,275.45,
6666,2023-06-11,6,10,1,32.68,32.68,1.63,31.05,6
6667,2023-06-11,436,9,1,123.69,123.69,0.0,123.69,
6668,2023-06-11,52,6,2,351.22,702.44,0.0,702.44,
6669,2023-06-12,60,3,2,676.27,1352.54,67.63,1284.91,6
6670,2023-06-12,181,7,2,320.35,640.7,32.04,608.66,6
6671,2023-06-12,508,9,2,129.47,258.94,0.0,258.94,
6672,2023-06-13,529,1,2,192.23,384.46,0.0,384.46,
6673,2023-06-13,396,2,1,479.88,479.88,0.0,479.88,
6674,2023-06-13,14,1,1,181.02,181.02,0.0,181.02,
6675,2023-06-15,36,8,2,169.55,339.1,16.96,322.14,6
6676,2023-06-15,402,8,2,195.04,390.08,0.0,390.08,
6677,2023-06-16,509,5,1,237.2,237.2,0.0,237.2,
6678,2023-06-16,588,1,2,202.18,404.36,20.22,384.14,6
6679,2023-06-16,589,9,1,115.63,115.63,0.0,115.63,
6680,2023-06-17,537,4,2,139.3,278.6,13.93,264.67,6
6681,2023-06-17,301,3,1,760.55,760.55,38.03,722.52,6
6682,2023-06-18,180,6,1,359.12,359.12,35.92,323.2,6
6683,2023-06-19,362,10,2,28.8,57.6,0.0,57.6,
6684,2023-06-19,171,10,2,28.7,57.4,2.87,54.53,6
6685,2023-06-20,460,10,2,30.75,61.5,3.08,58.42,6
6686,2023-06-20,234,3,1,664.57,664.57,0.0,664.57,
6687,2023-06-20,429,8,1,176.01,176.01,0.0,176.01,
6688,2023-06-21,397,3,1,747.82,747.82,0.0,747.82,
6689,2023-06-21,73,4,2,158.43,316.86,15.84,301.02,6
6690,2023-06-22,218,10,2,30.67,61.34,0.0,61.34,
6691,2023-06-22,547,8,2,172.32,344.64,0.0,344.64,
6692,2023-06-22,22,9,1,110.4,110.4,11.04,99.36,6
6693,2023-06-22,583,4,1,154.01,154.01,0.0,154.01,
6694,2023-06-23,9,3,2,683.88,1367.76,0.0,1367.76,
6695,2023-06-23,5,8,1,166.41,166.41,0.0,166.41,
6696,2023-06-23,565,6,1,323.21,323.21,0.0,323.21,
6697,2023-06-23,80,8,1,180.34,180.34,18.03,162.31,
6698,2023-06-24,416,8,2,179.76,359.52,0.0,359.52,
6699,2023-06-24,573,9,1,122.56,122.56,0.0,122.56,
6700,2023-06-24,61,3,2,704.29,1408.58,0.0,1408.58,
6701,2023-06-24,449,5,1,226.67,226.67,0.0,226.67,
6702,2023-06-25,191,4,2,155.39,310.78,46.62,264.16,6
6703,2023-06-25,449,8,2,181.08,362.16,36.22,325.94,6
6704,2023-06-25,484,3,2,682.92,1365.84,0.0,1365.84,
6705,2023-06-25,66,4,2,162.7,325.4,0.0,325.4,
6706,2023-06-26,489,5,1,259.9,259.9,38.98,220.92,6
6707,2023-06-26,464,6,2,368.59,737.18,0.0,737.18,
6708,2023-06-27,305,9,1,120.76,120.76,6.04,114.72,6
6709,2023-06-27,430,10,1,30.44,30.44,1.52,28.92,
6710,2023-06-27,375,2,2,473.57,947.14,94.72,852.42,6
6711,2023-06-29,444,8,2,194.15,388.3,0.0,388.3,
6712,2023-06-30,353,2,1,433.78,433.78,0.0,433.78,
6713,2023-06-30,507,1,2,205.96,411.92,41.19,370.73,
6714,2023-06-30,545,1,2,218.82,437.64,0.0,437.64,
6715,2023-06-30,215,2,1,482.35,482.35,0.0,482.35,
6716,2023-06-30,62,3,1,736.32,736.32,0.0,736.32,
6717,2023-07-01,53,4,2,162.65,325.3,0.0,325.3,
6718,2023-07-01,353,7,2,282.17,564.34,28.22,536.12,6
6719,2023-07-03,554,10,1,27.9,27.9,0.0,27.9,
6720,2023-07-04,369,3,1,669.05,669.05,33.45,635.6,6
6721,2023-07-05,79,6,2,375.45,750.9,0.0,750.9,
6722,2023-07-05,544,3,1,686.34,686.34,34.32,652.02,6
6723,2023-07-05,208,3,2,764.61,1529.22,0.0,1529.22,
6724,2023-07-05,149,8,1,165.19,165.19,16.52,148.67,
6725,2023-07-05,524,7,1,304.8,304.8,0.0,304.8,
6726,2023-07-06,493,7,1,313.4,313.4,15.67,297.73,
6727,2023-07-06,26,4,1,155.54,155.54,0.0,155.54,
6728,2023-07-07,481,9,1,126.18,126.18,0.0,126.18,
6729,2023-07-07,424,9,1,110.3,110.3,5.52,104.78,6
6730,2023-07-08,126,10,2,27.93,55.86,0.0,55.86,
6731,2023-07-08,93,3,2,760.64,1521.28,76.06,1445.22,6
6732,2023-07-09,1,7,1,281.13,281.13,0.0,281.13,
6733,2023-07-09,98,9,1,116.65,116.65,5.83,110.82,6
6734,2023-07-10,553,10,2,27.99,55.98,0.0,55.98,
6735,2023-07-10,245,2,2,428.52,857.04,85.7,771.34,6
6736,2023-07-11,231,1,2,188.12,376.24,0.0,376.24,
6737,2023-07-12,442,8,2,168.87,337.74,0.0,337.74,
6738,2023-07-12,10,5,1,274.19,274.19,0.0,274.19,
6739,2023-07-12,390,6,2,346.01,692.02,0.0,692.02,
6740,2023-07-12,599,7,2,309.25,618.5,30.93,587.57,
6741,2023-07-13,376,1,1,200.98,200.98,20.1,180.88,
6742,2023-07-14,322,7,2,287.53,575.06,28.75,546.31,6
6743,2023-07-16,396,1,2,207.41,414.82,0.0,414.82,
6744,2023-07-16,552,3,2,659.53,1319.06,0.0,1319.06,
6745,2023-07-17,558,8,1,168.38,168.38,0.0,168.38,
6746,2023-07-17,297,7,2,298.01,596.02,29.8,566.22,6
6747,2023-07-17,215,2,2,440.7,881.4,0.0,881.4,
6748,2023-07-17,301,7,2,272.51,545.02,0.0,545.02,
6749,2023-07-17,156,9,1,126.47,126.47,6.32,120.15,6
6750,2023-07-18,415,5,1,255.43,255.43,0.0,255.43,
6751,2023-07-18,512,5,2,253.55,507.1,0.0,507.1,
6752,2023-07-19,246,5,1,267.66,267.66,0.0,267.66,
6753,2023-07-20,36,4,2,163.28,326.56,32.66,293.9,6
6754,2023-07-20,241,7,2,295.89,591.78,0.0,591.78,
6755,2023-07-20,537,5,2,243.14,486.28,24.31,461.97,6
6756,2023-07-21,3,9,2,123.26,246.52,0.0,246.52,
6757,2023-07-23,388,3,2,652.8,1305.6,65.28,1240.32,6
6758,2023-07-23,107,1,2,200.46,400.92,20.05,380.87,6
6759,2023-07-24,392,7,1,314.85,314.85,0.0,314.85,
6760,2023-07-24,188,7,2,323.46,646.92,0.0,646.92,
6761,2023-07-24,107,8,2,171.43,342.86,17.14,325.72,6
6762,2023-07-25,109,7,1,323.47,323.47,48.52,274.95,6
6763,2023-07-25,25,7,2,293.33,586.66,0.0,586.66,
6764,2023-07-25,328,8,1,193.45,193.45,0.0,193.45,
6765,2023-07-25,78,7,1,290.95,290.95,0.0,290.95,
6766,2023-07-26,281,3,2,755.57,1511.14,0.0,1511.14,
6767,2023-07-26,355,5,1,262.13,262.13,13.11,249.02,6
6768,2023-07-27,79,2,1,462.8,462.8,46.28,416.52,
6769,2023-07-28,529,6,2,316.68,633.36,0.0,633.36,
6770,2023-07-28,355,1,2,213.62,427.24,21.36,405.88,6
6771,2023-07-29,554,6,2,331.38,662.76,33.14,629.62,6
6772,2023-07-29,125,8,2,189.5,379.0,0.0,379.0,
6773,2023-07-30,325,6,2,332.88,665.76,33.29,632.47,6
6774,2023-07-31,566,3,1,670.98,670.98,33.55,637.43,6
6775,2023-08-01,6,3,1,701.07,701.07,0.0,701.07,
6776,2023-08-01,366,3,2,636.66,1273.32,0.0,1273.32,
6777,2023-08-01,363,3,1,645.49,645.49,32.27,613.22,6
6778,2023-08-02,4,2,2,492.5,985.0,147.75,837.25,6
6779,2023-08-02,47,6,2,368.15,736.3,36.81,699.49,6
6780,2023-08-02,140,5,2,262.49,524.98,26.25,498.73,6
6781,2023-08-03,303,4,2,136.63,273.26,0.0,273.26,
6782,2023-08-03,173,6,1,318.21,318.21,0.0,318.21,
6783,2023-08-03,407,3,2,740.37,1480.74,74.04,1406.7,6
6784,2023-08-03,289,5,1,227.36,227.36,0.0,227.36,
6785,2023-08-04,238,8,2,185.12,370.24,18.51,351.73,6
6786,2023-08-04,599,10,1,28.6,28.6,0.0,28.6,
6787,2023-08-05,365,9,1,108.46,108.46,5.42,103.04,6
6788,2023-08-05,421,5,2,266.06,532.12,0.0,532.12,
6789,2023-08-05,252,3,1,712.71,712.71,71.27,641.44,
6790,2023-08-05,341,1,2,210.16,420.32,0.0,420.32,
6791,2023-08-06,508,2,1,435.11,435.11,65.27,369.84,6
6792,2023-08-07,129,4,1,149.0,149.0,7.45,141.55,
6793,2023-08-07,495,5,1,239.45,239.45,0.0,239.45,
6794,2023-08-07,582,2,1,467.26,467.26,0.0,467.26,
6795,2023-08-08,258,1,2,181.18,362.36,18.12,344.24,6
6796,2023-08-08,541,9,2,124.51,249.02,0.0,249.02,
6797,2023-08-08,338,8,1,189.16,189.16,0.0,189.16,
6798,2023-08-08,388,7,2,292.62,585.24,58.52,526.72,6
6799,2023-08-08,388,1,1,210.7,210.7,0.0,210.7,
6800,2023-08-09,270,2,1,418.32,418.32,0.0,418.32,
6801,2023-08-10,198,7,2,301.01,602.02,0.0,602.02,
6802,2023-08-10,365,3,1,740.67,740.67,0.0,740.67,
6803,2023-08-10,289,1,2,192.25,384.5,0.0,384.5,
6804,2023-08-11,120,7,1,271.09,271.09,0.0,271.09,
6805,2023-08-11,337,8,2,197.07,394.14,0.0,394.14,
6806,2023-08-11,441,7,1,303.64,303.64,0.0,303.64,
6807,2023-08-13,223,2,1,443.46,443.46,0.0,443.46,
6808,2023-08-14,471,6,1,325.46,325.46,0.0,325.46,
6809,2023-08-14,255,6,2,332.09,664.18,33.21,630.97,6
6810,2023-08-14,528,4,2,157.68,315.36,15.77,299.59,6
6811,2023-08-15,367,4,1,152.98,152.98,22.95,130.03,6
6812,2023-08-15,551,6,2,328.17,656.34,0.0,656.34,
6813,2023-08-16,480,4,1,143.71,143.71,7.19,136.52,6
6814,2023-08-16,261,10,1,31.86,31.86,0.0,31.86,
6815,2023-08-16,467,6,2,334.06,668.12,0.0,668.12,
6816,2023-08-16,461,8,1,163.33,163.33,0.0,163.33,
6817,2023-08-17,41,10,2,32.9,65.8,3.29,62.51,6
6818,2023-08-17,318,6,2,372.6,745.2,0.0,745.2,
6819,2023-08-17,589,8,2,196.05,392.1,19.61,372.49,6
6820,2023-08-17,33,4,2,158.2,316.4,15.82,300.58,6
6821,2023-08-17,211,7,2,302.49,604.98,0.0,604.98,
6822,2023-08-17,53,9,1,128.77,128.77,6.44,122.33,
6823,2023-08-18,509,6,2,345.05,690.1,0.0,690.1,
6824,2023-08-18,33,8,2,192.8,385.6,0.0,385.6,
6825,2023-08-19,515,9,1,118.95,118.95,5.95,113.0,6
6826,2023-08-19,435,10,1,30.53,30.53,0.0,30.53,
6827,2023-08-20,186,4,1,147.31,147.31,7.37,139.94,6
6828,2023-08-20,33,5,1,251.9,251.9,0.0,251.9,
6829,2023-08-21,430,8,2,195.59,391.18,39.12,352.06,6
6830,2023-08-21,489,3,2,706.89,1413.78,70.69,1343.09,
6831,2023-08-22,121,3,1,748.93,748.93,0.0,748.93,
6832,2023-08-22,547,9,2,116.81,233.62,11.68,221.94,6
6833,2023-08-22,597,2,1,461.21,461.21,0.0,461.21,
6834,2023-08-22,300,2,1,469.71,469.71,0.0,469.71,
6835,2023-08-23,343,6,2,328.53,657.06,32.85,624.21,6
6836,2023-08-23,285,4,2,148.67,297.34,14.87,282.47,6
6837,2023-08-23,329,6,1,354.58,354.58,17.73,336.85,6
6838,2023-08-24,127,7,1,315.08,315.08,15.75,299.33,6
6839,2023-08-24,98,5,1,262.49,262.49,13.12,249.37,
6840,2023-08-25,279,1,1,211.37,211.37,10.57,200.8,6
6841,2023-08-25,245,2,2,409.58,819.16,0.0,819.16,
6842,2023-08-25,42,8,1,189.67,189.67,9.48,180.19,6
6843,2023-08-26,421,9,1,125.77,125.77,12.58,113.19,
6844,2023-08-26,313,3,2,693.48,1386.96,69.35,1317.61,6
6845,2023-08-26,498,10,2,31.94,63.88,0.0,63.88,
6846,2023-08-26,384,2,2,476.73,953.46,0.0,953.46,
6847,2023-08-26,200,7,1,294.47,294.47,14.72,279.75,6
6848,2023-08-26,283,8,1,188.38,188.38,0.0,188.38,
6849,2023-08-27,473,9,1,124.85,124.85,0.0,124.85,
6850,2023-08-27,250,8,1,194.75,194.75,0.0,194.75,
6851,2023-08-28,331,4,1,164.22,164.22,8.21,156.01,6
6852,2023-08-28,57,7,2,311.59,623.18,31.16,592.02,6
6853,2023-08-28,332,4,2,156.44,312.88,15.64,297.24,
6854,2023-08-29,230,1,2,190.29,380.58,19.03,361.55,6
6855,2023-08-30,387,1,2,181.87,363.74,18.19,345.55,
6856,2023-08-30,407,8,1,178.73,178.73,8.94,169.79,
6857,2023-08-31,160,8,1,182.72,182.72,0.0,182.72,
6858,2023-08-31,106,8,1,177.48,177.48,8.87,168.61,6
6859,2023-08-31,421,5,2,233.92,467.84,23.39,444.45,6
6860,2023-09-01,25,5,2,235.53,471.06,23.55,447.51,6
6861,2023-09-03,417,8,1,176.32,176.32,8.82,167.5,6
6862,2023-09-03,449,1,1,185.75,185.75,9.29,176.46,6
6863,2023-09-04,74,7,2,308.42,616.84,0.0,616.84,
6864,2023-09-05,327,9,2,115.42,230.84,0.0,230.84,
6865,2023-09-05,130,6,2,344.3,688.6,34.43,654.17,6
6866,2023-09-07,479,9,1,111.78,111.78,0.0,111.78,
6867,2023-09-07,447,10,2,27.13,54.26,2.71,51.55,6
6868,2023-09-08,360,1,1,206.52,206.52,20.66,185.86,6
6869,2023-09-08,31,10,1,32.23,32.23,1.61,30.62,6
6870,2023-09-09,139,3,2,741.01,1482.02,0.0,1482.02,
